#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,53.480759,-2.242631,2014-05-27 19:20:00,4190,14.77,71.35,744.3218,0,18.4,0.663,245.099
Station1,53.480759,-2.242631,2014-05-27 19:25:00,4191,14.74,71.35,744.3355,0,18.4,0.642,251.7623
Station1,53.480759,-2.242631,2014-05-27 19:30:00,4192,14.75,71.63,744.4466,0,18.42,0.691,252.5249
Station1,53.480759,-2.242631,2014-05-27 19:35:00,4193,14.69,72.28,744.4512,0,18.42,0.529,249.1348
Station1,53.480759,-2.242631,2014-05-27 19:40:00,4194,14.7,72.06,744.5192,0,18.42,0.858,238.3391
Station1,53.480759,-2.242631,2014-05-27 19:45:00,4195,14.69,72.85,744.5804,0,18.42,0.376,277.4367
Station1,53.480759,-2.242631,2014-05-27 19:50:00,4196,14.62,73.42,744.6236,0,18.42,0.605,267.694
Station1,53.480759,-2.242631,2014-05-27 19:55:00,4197,14.59,73.69,744.7029,0,18.42,0.581,259.1247
Station1,53.480759,-2.242631,2014-05-27 20:00:00,4198,14.6,72.62,744.7369,0,18.42,0.709,233.3452
Station1,53.480759,-2.242631,2014-05-27 20:05:00,4199,14.59,72.8,744.8207,0,18.42,0.837,232.1927
Station1,53.480759,-2.242631,2014-05-27 20:10:00,4200,14.55,73.43,744.848,0,18.42,0.837,220.9184
Station1,53.480759,-2.242631,2014-05-27 20:15:00,4201,14.53,73.81,744.8889,0,18.43,0.73,222.0359
Station1,53.480759,-2.242631,2014-05-27 20:20:00,4202,14.49,73.72,744.9591,0,18.43,0.653,223.8256
Station1,53.480759,-2.242631,2014-05-27 20:25:00,4203,14.46,73.88,744.9954,0,18.43,0.632,214.3311
Station1,53.480759,-2.242631,2014-05-27 20:30:00,4204,14.44,74.3,744.9926,0,18.43,0.666,238.7299
Station1,53.480759,-2.242631,2014-05-27 20:35:00,4205,14.41,75.12,745.0827,0,18.43,0.6,272.5035
Station1,53.480759,-2.242631,2014-05-27 20:40:00,4206,14.37,74.98,745.132,0,18.43,0.624,283.8363
Station1,53.480759,-2.242631,2014-05-27 20:45:00,4207,14.37,75.44,745.1272,0,18.43,0.44,287.4777
Station1,53.480759,-2.242631,2014-05-27 20:50:00,4208,14.33,75.55,745.1277,0,18.43,0.271,243.2003
Station1,53.480759,-2.242631,2014-05-27 20:55:00,4209,14.34,75.66,745.1786,0,18.43,0.614,243.2494
Station1,53.480759,-2.242631,2014-05-27 21:00:00,4210,14.35,75.84,745.274,0,18.43,0.517,249.0536
Station1,53.480759,-2.242631,2014-05-27 21:05:00,4211,14.32,75.73,745.2938,0,18.42,0.317,255.8395
Station1,53.480759,-2.242631,2014-05-27 21:10:00,4212,14.26,76.26,745.2748,0,18.42,0,0
Station1,53.480759,-2.242631,2014-05-27 21:15:00,4213,14.2,76.6,745.282,0,18.42,0.26,277.8
Station1,53.480759,-2.242631,2014-05-27 21:20:00,4214,14.2,76.43,745.2712,0,18.42,0.633,298.4418
Station1,53.480759,-2.242631,2014-05-27 21:25:00,4215,14.19,76.98,745.2775,0,18.42,0.436,317.9213
Station1,53.480759,-2.242631,2014-05-27 21:30:00,4216,14.16,76.71,745.2563,0,18.42,0.52,288.5969
Station1,53.480759,-2.242631,2014-05-27 21:35:00,4217,14.17,76.86,745.3658,0,18.42,0.549,275.1309
Station1,53.480759,-2.242631,2014-05-27 21:40:00,4218,14.13,78.54,745.3909,0,18.42,0.586,318.5243
Station1,53.480759,-2.242631,2014-05-27 21:45:00,4219,14.05,77.84,745.421,0,18.42,0.69,297.6479
Station1,53.480759,-2.242631,2014-05-27 21:50:00,4220,14.1,77.32,745.4103,0,18.42,0.602,282.1538
Station1,53.480759,-2.242631,2014-05-27 21:55:00,4221,14.09,77.84,745.4085,0,18.41,0.396,307.9548
Station1,53.480759,-2.242631,2014-05-27 22:00:00,4222,14.06,78.34,745.4065,0,18.4,0.554,310.8096
Station1,53.480759,-2.242631,2014-05-27 22:05:00,4223,14,78.05,745.4656,0,18.4,0.624,292.8243
Station1,53.480759,-2.242631,2014-05-27 22:10:00,4224,14.02,77.72,745.5261,0,18.4,0.144,275.6006
Station1,53.480759,-2.242631,2014-05-27 22:15:00,4225,13.99,78.81,745.5529,0,18.4,0.036,356.5023
Station1,53.480759,-2.242631,2014-05-27 22:20:00,4226,13.95,79.45,745.5442,0,18.4,0.012,352.2057
Station1,53.480759,-2.242631,2014-05-27 22:25:00,4227,13.89,79.4,745.5582,0,18.4,0,0
Station1,53.480759,-2.242631,2014-05-27 22:30:00,4228,13.85,80.3,745.5172,0,18.4,0.095,73.97647
Station1,53.480759,-2.242631,2014-05-27 22:35:00,4229,13.8,80.7,745.5499,0,18.4,0.127,75.86782
Station1,53.480759,-2.242631,2014-05-27 22:40:00,4230,13.76,81.1,745.5703,0,18.39,0,0
Station1,53.480759,-2.242631,2014-05-27 22:45:00,4231,13.7,82.5,745.568,0,18.38,0,0
Station1,53.480759,-2.242631,2014-05-27 22:50:00,4232,13.65,82.5,745.5577,0,18.38,0,0
Station1,53.480759,-2.242631,2014-05-27 22:55:00,4233,13.64,81.6,745.5634,0,18.38,0.195,354.8885
Station1,53.480759,-2.242631,2014-05-27 23:00:00,4234,13.76,80.1,745.5435,0,18.38,0.472,300.6206
Station1,53.480759,-2.242631,2014-05-27 23:05:00,4235,13.79,80.4,745.561,0,18.38,0.22,271.1717
Station1,53.480759,-2.242631,2014-05-27 23:10:00,4236,13.75,80.8,745.5634,0,18.37,0,0
Station1,53.480759,-2.242631,2014-05-27 23:15:00,4237,13.71,81.5,745.5718,0,18.36,0,0
Station1,53.480759,-2.242631,2014-05-27 23:20:00,4238,13.71,81,745.5534,0,18.36,0,0
Station1,53.480759,-2.242631,2014-05-27 23:25:00,4239,13.71,80.6,745.5646,0,18.36,0.398,196.9886
Station1,53.480759,-2.242631,2014-05-27 23:30:00,4240,13.68,81.5,745.5597,0,18.36,0.228,95.19278
Station1,53.480759,-2.242631,2014-05-27 23:35:00,4241,13.61,82.6,745.5609,0,18.36,0.191,88.5488
Station1,53.480759,-2.242631,2014-05-27 23:40:00,4242,13.53,82.8,745.5446,0,18.36,0.69,94.06895
Station1,53.480759,-2.242631,2014-05-27 23:45:00,4243,13.47,82.1,745.5306,0,18.35,0.674,68.42304
Station1,53.480759,-2.242631,2014-05-27 23:50:00,4244,13.43,82.4,745.4489,0,18.34,0.449,94.50502
Station1,53.480759,-2.242631,2014-05-27 23:55:00,4245,13.38,83.2,745.4057,0,18.34,0.743,124.7874
Station1,53.480759,-2.242631,2014-05-28 00:00:00,4246,13.33,84,745.3298,0,18.34,0.493,146.3862
Station1,53.480759,-2.242631,2014-05-28 00:05:00,4247,13.24,84.6,745.2913,0,18.34,1.044,137.288
Station1,53.480759,-2.242631,2014-05-28 00:10:00,4248,13.11,85.4,745.2853,0.01128473,18.33,0.972,138.6223
Station1,53.480759,-2.242631,2014-05-28 00:15:00,4249,12.99,86.6,745.296,0,18.32,0.94,125.2027
Station1,53.480759,-2.242631,2014-05-28 00:20:00,4250,12.87,87.3,745.2603,0,18.32,1.119,132.7623
Station1,53.480759,-2.242631,2014-05-28 00:25:00,4251,12.81,87.7,745.2069,0,18.32,0.794,156.4445
Station1,53.480759,-2.242631,2014-05-28 00:30:00,4252,12.8,87.8,745.1832,0,18.32,0.743,164.7797
Station1,53.480759,-2.242631,2014-05-28 00:35:00,4253,12.76,88.6,745.1481,0,18.31,0.821,161.4951
Station1,53.480759,-2.242631,2014-05-28 00:40:00,4254,12.65,89.5,745.0637,0,18.31,0.717,160.5265
Station1,53.480759,-2.242631,2014-05-28 00:45:00,4255,12.54,89.7,745.054,0,18.3,0.88,141.9347
Station1,53.480759,-2.242631,2014-05-28 00:50:00,4256,12.52,90.1,745.0144,0,18.3,0.616,140.1324
Station1,53.480759,-2.242631,2014-05-28 00:55:00,4257,12.5,89.8,744.9866,0,18.3,0.882,128.2288
Station1,53.480759,-2.242631,2014-05-28 01:00:00,4258,12.5,89.6,744.9031,0,18.29,0.61,158.7433
Station1,53.480759,-2.242631,2014-05-28 01:05:00,4259,12.5,89.5,744.8622,0,18.28,0.674,154.4384
Station1,53.480759,-2.242631,2014-05-28 01:10:00,4260,12.48,89.5,744.799,0,18.28,0.685,171.615
Station1,53.480759,-2.242631,2014-05-28 01:15:00,4261,12.45,89.5,744.7521,0,18.28,0.725,146.6265
Station1,53.480759,-2.242631,2014-05-28 01:20:00,4262,12.5,88.9,744.7567,0,18.28,0.634,158.9982
Station1,53.480759,-2.242631,2014-05-28 01:25:00,4263,12.58,88.2,744.703,0,18.27,0.404,167.6817
Station1,53.480759,-2.242631,2014-05-28 01:30:00,4264,12.67,87.7,744.6407,0,18.27,0.269,170.102
Station1,53.480759,-2.242631,2014-05-28 01:35:00,4265,12.67,88.8,744.6317,0,18.26,0.293,125.3642
Station1,53.480759,-2.242631,2014-05-28 01:40:00,4266,12.58,89.8,744.6113,0,18.26,0.104,176.1144
Station1,53.480759,-2.242631,2014-05-28 01:45:00,4267,12.59,88.8,744.5574,0,18.25,0.586,209.789
Station1,53.480759,-2.242631,2014-05-28 01:50:00,4268,12.61,88.8,744.4903,0,18.24,0.444,205.0503
Station1,53.480759,-2.242631,2014-05-28 01:55:00,4269,12.61,88.8,744.387,0,18.23,0.291,220.7032
Station1,53.480759,-2.242631,2014-05-28 02:00:00,4270,12.6,88.4,744.3578,0,18.23,0.693,196.9076
Station1,53.480759,-2.242631,2014-05-28 02:05:00,4271,12.55,88.4,744.3612,0,18.23,0.706,211.9188
Station1,53.480759,-2.242631,2014-05-28 02:10:00,4272,12.46,88.9,744.3078,0,18.23,0.638,211.8267
Station1,53.480759,-2.242631,2014-05-28 02:15:00,4273,12.41,88.7,744.2589,0,18.22,0.794,205.3881
Station1,53.480759,-2.242631,2014-05-28 02:20:00,4274,12.38,89,744.2263,0,18.21,0.73,213.8337
Station1,53.480759,-2.242631,2014-05-28 02:25:00,4275,12.35,89.4,744.2284,0,18.21,0.69,217.4346
Station1,53.480759,-2.242631,2014-05-28 02:30:00,4276,12.34,89.9,744.2158,0,18.21,0.46,229.4459
Station1,53.480759,-2.242631,2014-05-28 02:35:00,4277,12.34,90.1,744.1461,0,18.2,0.095,226.3916
Station1,53.480759,-2.242631,2014-05-28 02:40:00,4278,12.32,89.9,744.0941,0,18.19,0.053,345.6501
Station1,53.480759,-2.242631,2014-05-28 02:45:00,4279,12.36,89.9,744.0806,0,18.19,0.357,271.3359
Station1,53.480759,-2.242631,2014-05-28 02:50:00,4280,12.38,90.7,744.1011,0,18.19,0.597,275.481
Station1,53.480759,-2.242631,2014-05-28 02:55:00,4281,12.32,91.6,744.0966,0,18.18,0.173,282.7381
Station1,53.480759,-2.242631,2014-05-28 03:00:00,4282,12.22,92.7,744.092,0,18.18,0.361,200.4322
Station1,53.480759,-2.242631,2014-05-28 03:05:00,4283,11.97,94,744.0353,0,18.17,0.341,262.2933
Station1,53.480759,-2.242631,2014-05-28 03:10:00,4284,11.8,95.4,743.9582,0,18.17,0,0
Station1,53.480759,-2.242631,2014-05-28 03:15:00,4285,11.68,95.8,743.9355,0,18.16,0.012,58.99148
Station1,53.480759,-2.242631,2014-05-28 03:20:00,4286,11.57,96.8,743.9151,0,18.15,0,0
Station1,53.480759,-2.242631,2014-05-28 03:25:00,4287,11.51,96.7,743.9197,0,18.14,0.152,181.0548
Station1,53.480759,-2.242631,2014-05-28 03:30:00,4288,11.52,96.2,743.872,0,18.15,0,0
Station1,53.480759,-2.242631,2014-05-28 03:35:00,4289,11.53,96.4,743.7927,0,18.14,0,0
Station1,53.480759,-2.242631,2014-05-28 03:40:00,4290,11.46,96.2,743.8017,0,18.13,0,0
Station1,53.480759,-2.242631,2014-05-28 03:45:00,4291,11.39,96.4,743.8243,0,18.13,0,0
Station1,53.480759,-2.242631,2014-05-28 03:50:00,4292,11.3,97.1,743.8312,0,18.12,0,0
Station1,53.480759,-2.242631,2014-05-28 03:55:00,4293,11.28,97.5,743.8243,0,18.12,0,0
Station1,53.480759,-2.242631,2014-05-28 04:00:00,4294,11.37,97.1,743.8215,0,18.11,0,0
Station1,53.480759,-2.242631,2014-05-28 04:05:00,4295,11.44,97,743.8387,0,18.1,0,0
Station1,53.480759,-2.242631,2014-05-28 04:10:00,4296,11.49,97.3,743.8237,0,18.1,0,0
Station1,53.480759,-2.242631,2014-05-28 04:15:00,4297,11.49,97.4,743.7643,0,18.1,0,0
Station1,53.480759,-2.242631,2014-05-28 04:20:00,4298,11.46,97.5,743.7841,0,18.09,0,0
Station1,53.480759,-2.242631,2014-05-28 04:25:00,4299,11.45,97.8,743.8192,0,18.09,0,0
Station1,53.480759,-2.242631,2014-05-28 04:30:00,4300,11.41,98,743.8282,0,18.08,0,0
Station1,53.480759,-2.242631,2014-05-28 04:35:00,4301,11.41,98.2,743.8957,0,18.08,0,0
Station1,53.480759,-2.242631,2014-05-28 04:40:00,4302,11.47,98.6,743.9681,0,18.07,0,0
Station1,53.480759,-2.242631,2014-05-28 04:45:00,4303,11.56,98.8,743.9619,0,18.06,0.396,349.7027
Station1,53.480759,-2.242631,2014-05-28 04:50:00,4304,11.61,98.7,743.9963,0,18.06,0.59,323.1262
Station1,53.480759,-2.242631,2014-05-28 04:55:00,4305,11.65,98.5,744.0751,0,18.06,0.44,272.1319
Station1,53.480759,-2.242631,2014-05-28 05:00:00,4306,11.69,98.4,744.0989,0,18.05,0.682,302.4415
Station1,53.480759,-2.242631,2014-05-28 05:05:00,4307,11.65,97.9,744.1103,0,18.05,0.695,317.9906
Station1,53.480759,-2.242631,2014-05-28 05:10:00,4308,11.7,97.9,744.1151,0,18.04,0.48,300.0645
Station1,53.480759,-2.242631,2014-05-28 05:15:00,4309,11.69,97.8,744.1129,0,18.03,0.434,318.9528
Station1,53.480759,-2.242631,2014-05-28 05:20:00,4310,11.74,97.9,744.2349,0,18.03,0.308,269.6543
Station1,53.480759,-2.242631,2014-05-28 05:25:00,4311,11.76,97.8,744.2621,0,18.02,0.337,249.8888
Station1,53.480759,-2.242631,2014-05-28 05:30:00,4312,11.76,97.8,744.3218,0,18.01,0.012,290.3588
Station1,53.480759,-2.242631,2014-05-28 05:35:00,4313,11.71,97.6,744.3427,0,18.01,0.245,234.609
Station1,53.480759,-2.242631,2014-05-28 05:40:00,4314,11.7,97.8,744.2729,0,18.01,0.012,127.2938
Station1,53.480759,-2.242631,2014-05-28 05:45:00,4315,11.63,97.5,744.3577,0,18.01,0,0
Station1,53.480759,-2.242631,2014-05-28 05:50:00,4316,11.63,97.8,744.3702,0,18,0,0
Station1,53.480759,-2.242631,2014-05-28 05:55:00,4317,11.63,97.9,744.3676,0,17.99,0,0
Station1,53.480759,-2.242631,2014-05-28 06:00:00,4318,11.65,98,744.428,0.06772461,17.99,0,0
Station1,53.480759,-2.242631,2014-05-28 06:05:00,4319,11.65,97.9,744.4913,0.4289259,17.99,0,0
Station1,53.480759,-2.242631,2014-05-28 06:10:00,4320,11.63,97.5,744.4969,1.015876,17.97,0,0
Station1,53.480759,-2.242631,2014-05-28 06:15:00,4321,11.7,97.8,744.5576,1.828636,17.97,0,0
Station1,53.480759,-2.242631,2014-05-28 06:20:00,4322,11.71,97.5,744.6243,2.833251,17.97,0,0
Station1,53.480759,-2.242631,2014-05-28 06:25:00,4323,11.73,96.8,744.6494,4.458522,17.96,0.361,212.4715
Station1,53.480759,-2.242631,2014-05-28 06:30:00,4324,11.78,96.1,744.6391,7.404539,17.95,0.488,172.5513
Station1,53.480759,-2.242631,2014-05-28 06:35:00,4325,11.81,95.9,744.6434,12.02146,17.95,0.229,270.578
Station1,53.480759,-2.242631,2014-05-28 06:40:00,4326,11.85,95.7,744.7383,18.39902,17.94,0.256,229.7959
Station1,53.480759,-2.242631,2014-05-28 06:45:00,4327,11.92,95.7,744.7826,26.43493,17.94,0.125,228.1156
Station1,53.480759,-2.242631,2014-05-28 06:50:00,4328,11.97,95,744.8456,37.22561,17.93,0.36,270.2318
Station1,53.480759,-2.242631,2014-05-28 06:55:00,4329,12.03,94.8,744.8771,41.29986,17.92,0.292,297.0453
Station1,53.480759,-2.242631,2014-05-28 07:00:00,4330,12.08,94.5,744.9337,43.06104,17.92,0.185,268.6698
Station1,53.480759,-2.242631,2014-05-28 07:05:00,4331,12.09,94.6,745.0471,48.38795,17.92,0.558,323.5259
Station1,53.480759,-2.242631,2014-05-28 07:10:00,4332,12.16,93.9,745.0539,60.82582,17.91,0.276,323.5881
Station1,53.480759,-2.242631,2014-05-28 07:15:00,4333,12.31,94,745.0789,71.78684,17.91,0.135,284.2378
Station1,53.480759,-2.242631,2014-05-28 07:20:00,4334,12.47,93.6,745.1696,109.8456,17.9,0.502,333.6555
Station1,53.480759,-2.242631,2014-05-28 07:25:00,4335,12.74,91.4,745.1605,215.502,17.89,0.224,109.3305
Station1,53.480759,-2.242631,2014-05-28 07:30:00,4336,13.82,87.4,745.1356,346.8469,17.88,0.263,346.9038
Station1,53.480759,-2.242631,2014-05-28 07:35:00,4337,15.38,81.5,745.0731,353.7312,17.89,0.898,303.5386
Station1,53.480759,-2.242631,2014-05-28 07:40:00,4338,15.42,80.4,745.1179,315.2571,17.89,0.469,79.78436
Station1,53.480759,-2.242631,2014-05-28 07:45:00,4339,15.28,80.4,745.1758,106.0335,17.88,0.806,297.7192
Station1,53.480759,-2.242631,2014-05-28 07:50:00,4340,14.38,83.7,745.2836,110.4804,17.88,0.775,284.8923
Station1,53.480759,-2.242631,2014-05-28 07:55:00,4341,13.71,87.4,745.3954,113.939,17.88,0.853,301.4142
Station1,53.480759,-2.242631,2014-05-28 08:00:00,4342,13.54,88.3,745.408,188.4144,17.87,0.823,290.7924
Station1,53.480759,-2.242631,2014-05-28 08:05:00,4343,13.64,88.6,745.4272,216.4976,17.86,0.946,319.2169
Station1,53.480759,-2.242631,2014-05-28 08:10:00,4344,13.81,88.3,745.5095,231.3854,17.86,1.09,318.1111
Station1,53.480759,-2.242631,2014-05-28 08:15:00,4345,14.23,86.9,745.5309,288.8172,17.85,1.06,301.5345
Station1,53.480759,-2.242631,2014-05-28 08:20:00,4346,14.69,86.2,745.5145,340.1046,17.85,0.781,325.3264
Station1,53.480759,-2.242631,2014-05-28 08:25:00,4347,15.5,82,745.5159,359.1208,17.84,0.983,306.3492
Station1,53.480759,-2.242631,2014-05-28 08:30:00,4348,15.73,79.11,745.5037,507.7906,17.83,1.223,310.974
Station1,53.480759,-2.242631,2014-05-28 08:35:00,4349,16,76.95,745.4958,269.6274,17.83,1.449,284.5887
Station1,53.480759,-2.242631,2014-05-28 08:40:00,4350,15.62,76.26,745.5518,314.9414,17.82,0.956,245.4171
Station1,53.480759,-2.242631,2014-05-28 08:45:00,4351,15.79,73.89,745.6161,390.1565,17.82,0.959,235.6018
Station1,53.480759,-2.242631,2014-05-28 08:50:00,4352,16.26,74.34,745.6301,449.2261,17.82,1.303,294.7105
Station1,53.480759,-2.242631,2014-05-28 08:55:00,4353,16.52,72.87,745.7156,482.659,17.81,1.14,282.9184
Station1,53.480759,-2.242631,2014-05-28 09:00:00,4354,16.62,73.18,745.6967,500.9124,17.8,0.962,269.6223
Station1,53.480759,-2.242631,2014-05-28 09:05:00,4355,17.1,72.82,745.683,590.3117,17.8,1.257,290.4084
Station1,53.480759,-2.242631,2014-05-28 09:10:00,4356,16.45,72.19,745.7343,362.8132,17.79,1.47,235.2437
Station1,53.480759,-2.242631,2014-05-28 09:15:00,4357,16.26,73.51,745.7307,466.3895,17.79,1.137,274.4142
Station1,53.480759,-2.242631,2014-05-28 09:20:00,4358,16.46,73.46,745.7141,358.5413,17.78,1.438,233.9507
Station1,53.480759,-2.242631,2014-05-28 09:25:00,4359,16.63,72.33,745.7245,497.7503,17.78,1.098,229.4403
Station1,53.480759,-2.242631,2014-05-28 09:30:00,4360,17.17,71.37,745.7107,607.6564,17.78,1.348,269.2294
Station1,53.480759,-2.242631,2014-05-28 09:35:00,4361,17.42,67.8,745.7094,622.1667,17.78,1.553,202.5582
Station1,53.480759,-2.242631,2014-05-28 09:40:00,4362,17.72,68.16,745.7338,756.0682,17.77,1.444,246.9819
Station1,53.480759,-2.242631,2014-05-28 09:45:00,4363,18.08,65.24,745.7116,664.6359,17.76,1.385,212.9731
Station1,53.480759,-2.242631,2014-05-28 09:50:00,4364,18.32,67.57,745.7,652.503,17.76,1.532,319.5997
Station1,53.480759,-2.242631,2014-05-28 09:55:00,4365,18.16,67.02,745.6768,776.6911,17.76,1.47,279.8319
Station1,53.480759,-2.242631,2014-05-28 10:00:00,4366,18.85,63.21,745.653,922.0157,17.75,1.374,271.449
Station1,53.480759,-2.242631,2014-05-28 10:05:00,4367,18.98,63.2,745.5559,815.9531,17.75,1.63,268.2043
Station1,53.480759,-2.242631,2014-05-28 10:10:00,4368,18.86,63.21,745.5642,796.8329,17.75,2.022,301.6099
Station1,53.480759,-2.242631,2014-05-28 10:15:00,4369,18.67,63.29,745.5779,868.8719,17.75,1.827,300.4621
Station1,53.480759,-2.242631,2014-05-28 10:20:00,4370,18.76,64.45,745.576,857.8757,17.74,1.441,268.472
Station1,53.480759,-2.242631,2014-05-28 10:25:00,4371,19.28,61.31,745.5475,684.0204,17.74,1.598,280.759
Station1,53.480759,-2.242631,2014-05-28 10:30:00,4372,18.57,61.3,745.5264,404.0962,17.74,1.377,250.0471
Station1,53.480759,-2.242631,2014-05-28 10:35:00,4373,17.88,63.71,745.4923,524.8006,17.74,1.319,250.4349
Station1,53.480759,-2.242631,2014-05-28 10:40:00,4374,18.4,64.65,745.4069,634.0416,17.74,1.39,276.6752
Station1,53.480759,-2.242631,2014-05-28 10:45:00,4375,19.1,64.04,745.341,823.6435,17.73,1.686,294.5835
Station1,53.480759,-2.242631,2014-05-28 10:50:00,4376,18.94,60.96,745.3083,619.3974,17.73,1.819,283.503
Station1,53.480759,-2.242631,2014-05-28 10:55:00,4377,18.29,64.99,745.2666,371.0202,17.73,1.604,295.4126
Station1,53.480759,-2.242631,2014-05-28 11:00:00,4378,18.48,64.75,745.2493,855.5575,17.73,1.806,299.8725
Station1,53.480759,-2.242631,2014-05-28 11:05:00,4379,18.78,62.64,745.1986,696.5137,17.73,1.532,273.7982
Station1,53.480759,-2.242631,2014-05-28 11:10:00,4380,19.96,60.11,745.1404,1120.548,17.73,1.939,273.3586
Station1,53.480759,-2.242631,2014-05-28 11:15:00,4381,20.05,58.33,745.0522,1080.57,17.73,1.825,287.4865
Station1,53.480759,-2.242631,2014-05-28 11:20:00,4382,20.3,58.41,745.0464,1090.483,17.74,1.747,262.8305
Station1,53.480759,-2.242631,2014-05-28 11:25:00,4383,20.59,57.62,744.9741,933.0113,17.75,1.923,272.4951
Station1,53.480759,-2.242631,2014-05-28 11:30:00,4384,20.01,58.36,744.9428,669.2047,17.75,1.319,248.979
Station1,53.480759,-2.242631,2014-05-28 11:35:00,4385,19.73,59.87,744.9352,616.3274,17.75,1.878,300.1973
Station1,53.480759,-2.242631,2014-05-28 11:40:00,4386,19.21,61.46,744.8793,612.3146,17.75,1.553,270.2802
Station1,53.480759,-2.242631,2014-05-28 11:45:00,4387,18.8,60.85,744.813,202.6767,17.76,1.611,271.0106
Station1,53.480759,-2.242631,2014-05-28 11:50:00,4388,18.48,60.99,744.7764,389.5331,17.76,1.55,296.5923
Station1,53.480759,-2.242631,2014-05-28 11:55:00,4389,18.63,61.16,744.7333,476.7074,17.77,2.072,294.3268
Station1,53.480759,-2.242631,2014-05-28 12:00:00,4390,18.45,60.49,744.6856,450.0935,17.77,1.577,280.0466
Station1,53.480759,-2.242631,2014-05-28 12:05:00,4391,19.12,58.31,744.6667,767.7062,17.78,1.99,277.2284
Station1,53.480759,-2.242631,2014-05-28 12:10:00,4392,18.56,58.06,744.637,315.6776,17.78,2.37,294.6166
Station1,53.480759,-2.242631,2014-05-28 12:15:00,4393,18.16,60.03,744.5492,649.1674,17.79,1.952,283.9306
Station1,53.480759,-2.242631,2014-05-28 12:20:00,4394,18.88,58.1,744.4984,996.9517,17.8,2.818,295.5479
Station1,53.480759,-2.242631,2014-05-28 12:25:00,4395,19.26,57.52,744.4462,965.8766,17.8,2.157,282.1617
Station1,53.480759,-2.242631,2014-05-28 12:30:00,4396,19.74,57.36,744.4208,857.9523,17.82,2.275,291.0092
Station1,53.480759,-2.242631,2014-05-28 12:35:00,4397,19.71,58.09,744.3174,1071.214,17.83,1.849,285.9071
Station1,53.480759,-2.242631,2014-05-28 12:40:00,4398,20.52,54.89,744.2305,825.6779,17.84,1.518,249.5858
Station1,53.480759,-2.242631,2014-05-28 12:45:00,4399,20.35,53.17,744.1843,745.3708,17.85,2,278.2058
Station1,53.480759,-2.242631,2014-05-28 12:50:00,4400,19.37,55.21,744.1691,313.3868,17.87,2.181,278.4512
Station1,53.480759,-2.242631,2014-05-28 12:55:00,4401,18.72,56.77,744.1063,232.6115,17.87,1.976,286.4542
Station1,53.480759,-2.242631,2014-05-28 13:00:00,4402,18.34,61.18,744.0652,294.9779,17.89,1.54,274.8273
Station1,53.480759,-2.242631,2014-05-28 13:05:00,4403,18.43,60.11,743.9959,309.6325,17.9,1.513,262.1182
Station1,53.480759,-2.242631,2014-05-28 13:10:00,4404,18.3,59.73,743.9089,285.3882,17.91,1.729,266.9278
Station1,53.480759,-2.242631,2014-05-28 13:15:00,4405,18.46,60.61,743.8848,438.5594,17.91,1.872,294.1445
Station1,53.480759,-2.242631,2014-05-28 13:20:00,4406,18.99,59.17,743.7775,928.0048,17.93,1.856,271.0021
Station1,53.480759,-2.242631,2014-05-28 13:25:00,4407,19.58,57.62,743.7715,752.8204,17.94,2.211,285.4023
Station1,53.480759,-2.242631,2014-05-28 13:30:00,4408,19.68,56.64,743.6473,761.542,17.96,1.643,264.1386
Station1,53.480759,-2.242631,2014-05-28 13:35:00,4409,20.22,55.6,743.5636,961.0986,17.97,1.683,250.245
Station1,53.480759,-2.242631,2014-05-28 13:40:00,4410,20.59,53.34,743.5048,783.7066,17.99,2.08,257.4052
Station1,53.480759,-2.242631,2014-05-28 13:45:00,4411,20.02,52.93,743.4935,250.6876,18.01,1.675,252.1029
Station1,53.480759,-2.242631,2014-05-28 13:50:00,4412,19.1,54.34,743.4822,386.8618,18.03,2.2,278.6702
Station1,53.480759,-2.242631,2014-05-28 13:55:00,4413,18.92,54.96,743.4301,335.7564,18.04,2.328,292.1719
